"Postcode","Division","District","Thana","SubOffice","PostCode"
"9321","Khulna","Bagerhat","Morelganj","Sannasi Bazar","9321"
"9322","Khulna","Bagerhat","Morelganj","Teligatee","9322"
"9341","Khulna","Bagerhat","Rampal","Foylahat","9341"
"9343","Khulna","Bagerhat","Rampal","Gourambha","9343"
"9340","Khulna","Bagerhat","Rampal","Rampal","9340"
"9342","Khulna","Bagerhat","Rampal","Sonatunia","9342"
"9330","Khulna","Bagerhat","Rayenda","Rayenda","9330"
"7210","Rajshahi","Chuadanga","Alamdanga","Alamdanga","7210"
"7211","Rajshahi","Chuadanga","Alamdanga","Hardi","7211"
"7200","Rajshahi","Chuadanga","Chuadanga Sadar","Chuadanga Sadar","7200"
"7201","Rajshahi","Chuadanga","Chuadanga Sadar","Munshiganj","7201"
"7222","Rajshahi","Chuadanga","Damurhuda","Andulbaria","7222"
"7220","Rajshahi","Chuadanga","Damurhuda","Damurhuda","7220"
"7221","Rajshahi","Chuadanga","Damurhuda","Darshana","7221"
"7230","Rajshahi","Chuadanga","Doulatganj","Doulatganj","7230"
"7470","Rajshahi","Jashore","Bagharpara","Bagharpara","7470"
"7471","Rajshahi","Jashore","Bagharpara","Gouranagar","7471"
"7410","Rajshahi","Jashore","Chaugachha","Chougachha","7410"
"7406","Rajshahi","Jashore","Jashore Sadar","Basundia","7406"
"7402","Rajshahi","Jashore","Jashore Sadar","Chanchra","7402"
"7407","Rajshahi","Jashore","Jashore Sadar","Churamankathi","7407"
"7404","Rajshahi","Jashore","Jashore Sadar","Jashore Airbach","7404"
"7403","Rajshahi","Jashore","Jashore Sadar","Jashore canttonment","7403"
"7400","Rajshahi","Jashore","Jashore Sadar","Jashore Sadar","7400"
"7401","Rajshahi","Jashore","Jashore Sadar","Jashore Upa-Shahar","7401"
"7405","Rajshahi","Jashore","Jashore Sadar","Rupdia","7405"
"7420","Rajshahi","Jashore","Jhikargachha","Jhikargachha","7420"
"7450","Rajshahi","Jashore","Keshabpur","Keshobpur","7450"
"7440","Rajshahi","Jashore","Monirampur","Monirampur","7440"
"7462","Rajshahi","Jashore","Noapara","Bhugilhat","7462"
"7460","Rajshahi","Jashore","Noapara","Noapara","7460"
"7461","Rajshahi","Jashore","Noapara","Rajghat","7461"
"7433","Rajshahi","Jashore","Sarsa","Bag Achra","7433"
"7431","Rajshahi","Jashore","Sarsa","Benapole","7431"
"7432","Rajshahi","Jashore","Sarsa","Jadabpur","7432"
"7430","Rajshahi","Jashore","Sarsa","Sarsa","7430"
"7310","Rajshahi","Jhenaidah","Harinakundu","Harinakundu","7310"
"7301","Rajshahi","Jhenaidah","Jhenaidah Sadar","Jhenaidah Cadet College","7301"
"7300","Rajshahi","Jhenaidah","Jhenaidah Sadar","Jhenaidah Sadar","7300"
"7330","Rajshahi","Jhenaidah","Kotchandpur","Kotchandpur","7330"
"7340","Rajshahi","Jhenaidah","Maheshpur","Maheshpur","7340"
"7351","Rajshahi","Jhenaidah","Naldanga","Hatbar Bazar","7351"
"7350","Rajshahi","Jhenaidah","Naldanga","Naldanga","7350"
"7321","Rajshahi","Jhenaidah","Shailakupa","Kumiradaha","7321"
"7320","Rajshahi","Jhenaidah","Shailakupa","Shailakupa","7320"
"9240","Khulna","Khulna","Alaipur","Alaipur","9240"
"9242","Khulna","Khulna","Alaipur","Belphulia","9242"
"9241","Khulna","Khulna","Alaipur","Rupsha","9241"
"9260","Khulna","Khulna","Batiaghat","Batiaghat","9260"
"9261","Khulna","Khulna","Batiaghat","Surkalee","9261"
"9272","Khulna","Khulna","Chalna Bazar","Bajua","9272"
"9270","Khulna","Khulna","Chalna Bazar","Chalna Bazar","9270"
"9271","Khulna","Khulna","Chalna Bazar","Dakup","9271"
"9273","Khulna","Khulna","Chalna Bazar","Nalian","9273"
"9221","Khulna","Khulna","Digalia","Chandni Mahal","9221"
"9220","Khulna","Khulna","Digalia","Digalia","9220"
"9224","Khulna","Khulna","Digalia","Gazirhat","9224"
"9223","Khulna","Khulna","Digalia","Ghoshghati","9223"
"9222","Khulna","Khulna","Digalia","Senhati","9222"
"9207","Khulna","Khulna","Khulna Sadar","Atra Shilpa Area","9207"
"9203","Khulna","Khulna","Khulna Sadar","BIT Khulna","9203"
"9202","Khulna","Khulna","Khulna Sadar","Doulatpur","9202"
"9205","Khulna","Khulna","Khulna Sadar","Jahanabad Canttonmen","9205"
"9100","Khulna","Khulna","Khulna Sadar","Khula Sadar","9100"
"9000","Khulna","Khulna","Khulna Sadar","Khulna G.P.O","9000"
"9201","Khulna","Khulna","Khulna Sadar","Khulna Shipyard","9201"
"9208","Khulna","Khulna","Khulna Sadar","Khulna University","9208"
"9204","Khulna","Khulna","Khulna Sadar","Siramani","9204"
"9206","Khulna","Khulna","Khulna Sadar","Sonali Jute Mills","9206"
"9291","Khulna","Khulna","Koyra","Amadee","9291"
"9290","Khulna","Khulna","Koyra","Koyra","9290"
"9284","Khulna","Khulna","Paikgachha","Chandkhali","9284"
"9285","Khulna","Khulna","Paikgachha","Garaikhali","9285"
"9281","Khulna","Khulna","Paikgachha","Godaipur","9281"
"9282","Khulna","Khulna","Paikgachha","Kapilmoni","9282"
"9283","Khulna","Khulna","Paikgachha","Katipara","9283"
"9280","Khulna","Khulna","Paikgachha","Paikgachha","9280"
"9210","Khulna","Khulna","Phultala","Phultala","9210"
"9252","Khulna","Khulna","Sajiara","Chuknagar","9252"
"9251","Khulna","Khulna","Sajiara","Ghonabanda","9251"
"9250","Khulna","Khulna","Sajiara","Sajiara","9250"
"9253","Khulna","Khulna","Sajiara","Shahapur","9253"
"9231","Khulna","Khulna","Terakhada","Pak Barasat","9231"
"9230","Khulna","Khulna","Terakhada","Terakhada","9230"
"7042","Rajshahi","Kushtia","Bheramara","Allardarga","7042"
"7040","Rajshahi","Kushtia","Bheramara","Bheramara","7040"
"7041","Rajshahi","Kushtia","Bheramara","Ganges Bheramara","7041"
"7020","Rajshahi","Kushtia","Janipur","Janipur","7020"
"7021","Rajshahi","Kushtia","Janipur","Khoksa","7021"
"7010","Rajshahi","Kushtia","Kumarkhali","Kumarkhali","7010"
"7011","Rajshahi","Kushtia","Kumarkhali","Panti","7011"
"7003","Rajshahi","Kushtia","Kushtia Sadar","Islami University","7003"
"7002","Rajshahi","Kushtia","Kushtia Sadar","Jagati","7002"
"7001","Rajshahi","Kushtia","Kushtia Sadar","Kushtia Mohini","7001"
"7000","Rajshahi","Kushtia","Kushtia Sadar","Kushtia Sadar","7000"
"7032","Rajshahi","Kushtia","Mirpur","Amla Sadarpur","7032"
"7030","Rajshahi","Kushtia","Mirpur","Mirpur","7030"
"7031","Rajshahi","Kushtia","Mirpur","Poradaha","7031"
"7052","Rajshahi","Kushtia","Rafayetpur","Khasmathurapur","7052"
"7050","Rajshahi","Kushtia","Rafayetpur","Rafayetpur","7050"
"7051","Rajshahi","Kushtia","Rafayetpur","Taragunia","7051"
"7620","Rajshahi","Magura","Arpara","Arpara","7620"
"7600","Rajshahi","Magura","Magura Sadar","Magura Sadar","7600"
"7631","Rajshahi","Magura","Mohammadpur","Binodpur","7631"
"7630","Rajshahi","Magura","Mohammadpur","Mohammadpur","7630"
"7632","Rajshahi","Magura","Mohammadpur","Nahata","7632"
"7611","Rajshahi","Magura","Shripur","Langalbadh","7611"
"7612","Rajshahi","Magura","Shripur","Nachol","7612"
"7610","Rajshahi","Magura","Shripur","Shripur","7610"
"7110","Rajshahi","Meherpur","Gangni","Gangni","7110"
"7101","Rajshahi","Meherpur","Meherpur Sadar","Amjhupi","7101"
"7152","Rajshahi","Meherpur","Meherpur Sadar","Amjhupi","7152"
"7100","Rajshahi","Meherpur","Meherpur Sadar","Meherpur Sadar","7100"
"7102","Rajshahi","Meherpur","Meherpur Sadar","Mujib Nagar Complex","7102"
"7520","Rajshahi","Narail","Kalia","Kalia","7520"
"7514","Rajshahi","Narail","Laxmipasha","Baradia","7514"
"7512","Rajshahi","Narail","Laxmipasha","Itna","7512"
"7510","Rajshahi","Narail","Laxmipasha","Laxmipasha","7510"
"7511","Rajshahi","Narail","Laxmipasha","Lohagora","7511"
"7513","Rajshahi","Narail","Laxmipasha","Naldi","7513"
"7521","Rajshahi","Narail","Mohajan","Mohajan","7521"
"7500","Rajshahi","Narail","Narail Sadar","Narail Sadar","7500"
"7501","Rajshahi","Narail","Narail Sadar","Ratanganj","7501"
"9460","Khulna","Satkhira","Ashashuni","Ashashuni","9460"
"9461","Khulna","Satkhira","Ashashuni","Baradal","9461"
"9430","Khulna","Satkhira","Debbhata","Debbhata","9430"
"9431","Khulna","Satkhira","Debbhata","Gurugram","9431"
"9415","Khulna","Satkhira","kalaroa","Chandanpur","9415"
"9413","Khulna","Satkhira","kalaroa","Hamidpur","9413"
"9412","Khulna","Satkhira","kalaroa","Jhaudanga","9412"
"9410","Khulna","Satkhira","kalaroa","Murarikati","9410"
"9414","Khulna","Satkhira","kalaroa","Khordo","9414"
"9440","Khulna","Satkhira","Kaliganj UPO","Kaliganj UPO","9440"
"9441","Khulna","Satkhira","Kaliganj UPO","Nalta Mubaroknagar","9441"
"9442","Khulna","Satkhira","Kaliganj UPO","Ratanpur","9442"
"9453","Khulna","Satkhira","Nakipur","Buri Goalini","9453"
"9454","Khulna","Satkhira","Nakipur","Gabura","9454"
"9455","Khulna","Satkhira","Nakipur","Habinagar","9455"
"9450","Khulna","Satkhira","Nakipur","Nakipur","9450"
"9452","Khulna","Satkhira","Nakipur","Naobeki","9452"
"9451","Khulna","Satkhira","Nakipur","Noornagar","9451"
"9403","Khulna","Satkhira","Satkhira Sadar","Budhhat","9403"
"9402","Khulna","Satkhira","Satkhira Sadar","Gunakar kati","9402"
"9401","Khulna","Satkhira","Satkhira Sadar","Satkhira Islamia Acc","9401"
"9400","Khulna","Satkhira","Satkhira Sadar","Satkhira Sadar","9400"
"9421","Khulna","Satkhira","Taala","Patkelghata","9421"
"9420","Khulna","Satkhira","Taala","Taala","9420"
"1360","Dhaka","ঢাকা","ডেমরা","ডেমরা","1360"
"1362","Dhaka","ঢাকা","ডেমরা","মাতুয়াইল","1362"
"1361","Dhaka","ঢাকা","ডেমরা","সারুলিয়া","1361"
"1351","Dhaka","ঢাকা","ধামরাই","কমলপুর","1351"
"1232","Dhaka","ঢাকা","যাত্রাবাড়ি","ধনিয়া TSO","1232"
"1330","Dhaka","ঢাকা","জয়পাড়া","জয়পাড়া","1330"
"2031","Mymensingh","জামালপুর","দেওয়ানগঞ্জ","দেওয়ানগঞ্জ এস মিলস","2031"
"4600","Chittagong","বান্দরবান","বান্দরবান সদর","বান্দরবান সদর","4600"
"9411","Khulna","সাতক্ষীরা","কলারোয়া","মুরারীকাঠী","9411"
"5610","Rangpur","কুড়িগ্রাম","রাজারহাট","রাজারহাট","5610"
"5040","Rangpur","পঞ্চগড়","ছোট্ট ডাবের","ছোট্ট ডাবের","5040"
